% Model:              Simulação_oficial_V1.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2025, 20:22
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
45                                                585                                               4.336629704106986E-14
45                                                590                                               4.5227254304009375E-14
45                                                595                                               4.7137793393580276E-14
45                                                600                                               4.927584430030106E-14
45                                                605                                               5.176198004652972E-14
45                                                610                                               5.459090262782373E-14
45                                                615                                               5.783350150175783E-14
45                                                620                                               6.127064360308202E-14
45                                                625                                               6.501906077451293E-14
45                                                630                                               6.914326743719548E-14
45                                                635                                               7.329990628515872E-14
45                                                640                                               7.705416801129042E-14
45                                                645                                               7.995628452419184E-14
45                                                650                                               8.173133801785694E-14
45                                                655                                               8.257377295408921E-14
45                                                660                                               8.29151317127313E-14
45                                                665                                               8.201504278643178E-14
45                                                670                                               8.124256395025789E-14
45                                                675                                               8.033093843193717E-14
45                                                680                                               7.88780854194763E-14
45                                                685                                               7.643114574306536E-14
45                                                690                                               7.280487562161786E-14
45                                                695                                               6.830596712179174E-14
45                                                700                                               6.347089182355539E-14
45                                                705                                               5.873903657927464E-14
45                                                710                                               5.441219581651214E-14
45                                                715                                               5.053074590803077E-14
45                                                720                                               4.708112850879555E-14
45                                                725                                               4.4024927384642697E-14
45                                                730                                               4.1316515442427114E-14
45                                                735                                               3.8910989644252364E-14
45                                                740                                               3.676740993866838E-14
45                                                745                                               3.4849921981636984E-14
45                                                750                                               3.312786169661002E-14
45                                                755                                               3.157536792583249E-14
45                                                760                                               3.019090811151483E-14
45                                                765                                               2.893752432211918E-14
45                                                770                                               2.779492800479165E-14
45                                                775                                               2.6750562351232038E-14
45                                                780                                               2.579375486971142E-14
45                                                785                                               2.491542273460877E-14
45                                                790                                               2.4107810803194673E-14
45                                                795                                               2.3364208499452657E-14
45                                                800                                               2.267868066202875E-14
60                                                300                                               1.908863382007594E-14
60                                                305                                               1.9305058916998392E-14
60                                                310                                               1.950176849046157E-14
60                                                315                                               1.964557963647637E-14
60                                                320                                               1.9761231763105207E-14
60                                                325                                               2.003115242845253E-14
60                                                330                                               2.030965118119139E-14
60                                                335                                               2.0479947256463194E-14
60                                                340                                               2.0595366290128624E-14
60                                                345                                               2.0671925534126885E-14
60                                                350                                               2.0710556468235037E-14
60                                                355                                               2.0749160180639116E-14
60                                                360                                               2.0823622339344476E-14
60                                                365                                               2.0896268702143276E-14
60                                                370                                               2.0963223233035254E-14
60                                                375                                               2.1023381328164097E-14
60                                                380                                               2.1082880848212284E-14
60                                                385                                               2.1112311607660377E-14
60                                                390                                               2.112684992416594E-14
60                                                395                                               2.113907084983303E-14
60                                                400                                               2.1176008658523757E-14
60                                                405                                               2.1236111495246058E-14
60                                                410                                               2.129487301499835E-14
60                                                415                                               2.135630262042649E-14
60                                                420                                               2.1423953229498068E-14
60                                                425                                               2.1490301449750385E-14
60                                                430                                               2.1555454260728604E-14
60                                                435                                               2.172187149873701E-14
60                                                440                                               2.1901954145284142E-14
60                                                445                                               2.2084613404872303E-14
60                                                450                                               2.2269959396689754E-14
60                                                455                                               2.2473465678665085E-14
60                                                460                                               2.268309560784255E-14
60                                                465                                               2.289557012380352E-14
60                                                470                                               2.3110996413010477E-14
60                                                475                                               2.3547586980380812E-14
60                                                480                                               2.4100031203963566E-14
60                                                485                                               2.4691682047499044E-14
60                                                490                                               2.5327259324093285E-14
60                                                495                                               2.601244269937237E-14
60                                                500                                               2.6934483815988054E-14
60                                                505                                               2.8009705681191494E-14
60                                                510                                               2.9220296377859285E-14
60                                                515                                               3.0585006740654633E-14
60                                                520                                               3.2122852755131495E-14
60                                                525                                               3.270714242001087E-14
60                                                530                                               3.302165626879116E-14
60                                                535                                               3.33059075780719E-14
60                                                540                                               3.3582240068542844E-14
60                                                545                                               3.3892391094267307E-14
60                                                550                                               3.423530131927566E-14
60                                                555                                               3.4579700180264846E-14
60                                                560                                               3.5223313971699113E-14
60                                                565                                               3.6296790237361555E-14
60                                                570                                               3.7901157296826594E-14
60                                                575                                               4.008732426943313E-14
60                                                580                                               4.283849126821688E-14
60                                                585                                               4.556699237752479E-14
60                                                590                                               4.7931421190462704E-14
60                                                595                                               5.0102281264318015E-14
60                                                600                                               5.225828764886917E-14
60                                                605                                               5.4608172628101745E-14
60                                                610                                               5.719587217228863E-14
60                                                615                                               6.009641207858954E-14
60                                                620                                               6.295545242969595E-14
60                                                625                                               6.556428013827102E-14
60                                                630                                               6.756824746349764E-14
60                                                635                                               6.830072055984168E-14
60                                                640                                               6.72233917488267E-14
60                                                645                                               6.434477739786963E-14
60                                                650                                               6.039452025406154E-14
60                                                655                                               5.648145690850104E-14
60                                                660                                               5.358620542244335E-14
60                                                665                                               5.205992454280583E-14
60                                                670                                               5.2118036041719764E-14
60                                                675                                               5.3594716500964337E-14
60                                                680                                               5.5942111393990866E-14
60                                                685                                               5.755393111118581E-14
60                                                690                                               5.5868064853045185E-14
60                                                695                                               5.046536230245224E-14
60                                                700                                               4.413682775911303E-14
60                                                705                                               3.892243556786734E-14
60                                                710                                               3.509350321963059E-14
60                                                715                                               3.21636106049655E-14
60                                                720                                               2.9832386900588295E-14
60                                                725                                               2.791606126972683E-14
60                                                730                                               2.6302202515659703E-14
60                                                735                                               2.4918688363719087E-14
60                                                740                                               2.3716857035878565E-14
60                                                745                                               2.266239067935495E-14
60                                                750                                               2.1730029162152388E-14
60                                                755                                               2.0900418349719453E-14
60                                                760                                               2.0169952919904062E-14
60                                                765                                               1.95155871458854E-14
60                                                770                                               1.892502955997247E-14
60                                                775                                               1.8390821032494624E-14
60                                                780                                               1.7906762802434966E-14
60                                                785                                               1.746772125302028E-14
60                                                790                                               1.706927041736952E-14
60                                                795                                               1.6707498761651292E-14
60                                                800                                               1.6379086951671452E-14
75                                                300                                               1.8863561081274424E-14
75                                                305                                               1.9006452954506635E-14
75                                                310                                               1.914345218028807E-14
75                                                315                                               1.9229611405178112E-14
75                                                320                                               1.9292857985882068E-14
75                                                325                                               1.955074754451838E-14
75                                                330                                               1.9824773025161312E-14
75                                                335                                               1.9973516568684387E-14
75                                                340                                               2.006183052571549E-14
75                                                345                                               2.0108910724179643E-14
75                                                350                                               2.0115593754211523E-14
75                                                355                                               2.0125900627024536E-14
75                                                360                                               2.0178739134394476E-14
75                                                365                                               2.023054620858152E-14
75                                                370                                               2.0276216916772063E-14
75                                                375                                               2.031394609191414E-14
75                                                380                                               2.035121668109298E-14
75                                                385                                               2.0357107383893386E-14
75                                                390                                               2.034828310953033E-14
75                                                395                                               2.0337983748626546E-14
75                                                400                                               2.0357755312554448E-14
