% Model:              Simulação_oficial_V2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 17 2025, 13:26
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
60                                                760                                               8.898906666340226E-15
60                                                765                                               8.702584121466895E-15
60                                                770                                               8.552845767805776E-15
60                                                775                                               8.43889266963854E-15
60                                                780                                               8.353038543936448E-15
60                                                785                                               8.289836218382349E-15
60                                                790                                               8.24537481645532E-15
60                                                795                                               8.21678818594398E-15
60                                                800                                               8.201921851466551E-15
75                                                300                                               7.487498105303716E-15
75                                                305                                               7.471528639536354E-15
75                                                310                                               7.466759649965765E-15
75                                                315                                               7.451368093585945E-15
75                                                320                                               7.434517695912205E-15
75                                                325                                               7.49747372209357E-15
75                                                330                                               7.570475395156884E-15
75                                                335                                               7.59557235549774E-15
75                                                340                                               7.599306032031901E-15
75                                                345                                               7.590414711981322E-15
75                                                350                                               7.56888357587014E-15
75                                                355                                               7.55259831739404E-15
75                                                360                                               7.563880854913654E-15
75                                                365                                               7.575663850287872E-15
75                                                370                                               7.586925075777056E-15
75                                                375                                               7.597280687382559E-15
75                                                380                                               7.60807312806097E-15
75                                                385                                               7.602919952974902E-15
75                                                390                                               7.590906103076267E-15
75                                                395                                               7.57899177681131E-15
75                                                400                                               7.5776609094145E-15
75                                                405                                               7.586116830033542E-15
75                                                410                                               7.594675313971918E-15
75                                                415                                               7.6042166046956E-15
75                                                420                                               7.615552919790796E-15
75                                                425                                               7.626952462595741E-15
75                                                430                                               7.638413228589387E-15
75                                                435                                               7.690526305628862E-15
75                                                440                                               7.748381035370088E-15
75                                                445                                               7.807555317369933E-15
75                                                450                                               7.868078409089168E-15
75                                                455                                               7.934403989938644E-15
75                                                460                                               8.003348010898797E-15
75                                                465                                               8.074013407031044E-15
75                                                470                                               8.146453670153479E-15
75                                                475                                               8.311035765503459E-15
75                                                480                                               8.522445598596573E-15
75                                                485                                               8.74836240404492E-15
75                                                490                                               8.990301166070131E-15
75                                                495                                               9.25003126972684E-15
75                                                500                                               9.597598273057975E-15
75                                                505                                               9.996664242167439E-15
75                                                510                                               1.0440573107571154E-14
75                                                515                                               1.0938025445701805E-14
